source_key	seed_proposal_key	name	hierarchy_level	source_review_stage	source_review_no	semantic_kind	semantic_review_decision	merge_candidate_keys	approval_state
2354	e28a0a3cfcaf0a49901dbfd3743e81af32bfc4ac70e1c42044f07c7b835d3964	린콘크리트슬러리월	W_LEAF	LEAF_004B	1001	METHOD	REJECT	EMPTY	NOT_APPROVED
2371	7a594f6c03fc6583f6fcadc0a4c3202c4b467c8f451b2f2f4ae5f1a4eca50b31	기초그라우팅	W_LEAF	LEAF_004B	1002	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2372	2489b6d927c9f90a87125afd3bfa584586ee960f7215b2187b7e115328132e1f	기초지지보설치	W_LEAF	LEAF_004B	1003	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2373	f8fe01c5212cabfcc706db0d3856193bb8ee5257765575a79db79bd4b029c8e0	기초올리기	W_LEAF	LEAF_004B	1004	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2374	08179777cb857e093a9f631e5e3cdec941614c08375de5ad8d51851052b6afa4	기초지반보강	W_LEAF	LEAF_004B	1005	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2412	c11d9fb9430a64caa9674739e60ff325fd93d57ddfcf3059608a0df598d21fd1	널말뚝흙막이	W_LEAF	LEAF_004B	1006	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2413	8e8e1b3dc97a95302a39bf5c57027dae82e1fbd8ebf62d153e1d4424b337ab6b	강재널말뚝흙막이(H-Beam및토류판)	W_LEAF	LEAF_004B	1007	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2414	6e17c3560ff4f9f643cdd13449afe69736cf8e4e01deeede5061728a63e238fd	경량강재널흙막이	W_LEAF	LEAF_004B	1008	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2415	d45ad562ce483aac88647f1adf0f9cc6d8f760457e318f7137ea46f8d21d0b08	강관널말뚝흙막이	W_LEAF	LEAF_004B	1009	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2421	892b081ad9aaf62f3f8a858a4fe8471dab43e7db17281e15737371ed681431aa	강관주열흙막이	W_LEAF	LEAF_004B	1010	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2422	920f495c5ad37045bb2ad40ed9d080dc8727d177438aff5be51b1ade856193ad	현장치기주열흙막이	W_LEAF	LEAF_004B	1011	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2423	fe4fccc72a0c75ba94e37d6486bcd6e3ff42646f07cd24de2caf6e6b27ea6560	기성제콘크리트주열흙막이	W_LEAF	LEAF_004B	1012	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2424	6d55b25a7475cbcb1e7f42812fac870a46ea3d57540bf18dcd6aebada9164fb5	소일시멘트주열흙막이	W_LEAF	LEAF_004B	1013	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2461	aee7e846c2d9fe42cc7d083e8a8e1e24bd2698063fc1cd304685543a1ffb3625	목재지보공사	W_LEAF	LEAF_004B	1014	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2462	e9bda012ad987b8eda61ee2596d06ff0f0c156b94ae9b6ded9827f73fce5e44c	강재지보공사	W_LEAF	LEAF_004B	1015	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2463	7c0dca947aca026030ddde0e88f57e27ccc616d58b6dbc7e5a60189c4994b7fb	강관지보공사	W_LEAF	LEAF_004B	1016	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2464	301933e038225d8a9006f770bd041761d7c21378095f50ed1e02511c74d4c123	철근콘크리트지보공사	W_LEAF	LEAF_004B	1017	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2512	bb8bba162bad8229b592899a1d3b5a2235a46f4b2c9720488e3617848db10b6a	골재채취 생산	W_LEAF	LEAF_004B	1018	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2521	e21b883f5cc01b07afa20e3ba4608c4284284468cf6d9998c4b8456c3f7276dc	콘크리트생산	W_LEAF	LEAF_004B	1019	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2523	039e313081a2a58a9dc7c9d0e2949187d3dfe268820e0ebf5dde730db7614b89	콘크리트구입	W_LEAF	LEAF_004B	1020	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
2531	d327e5e290cb575282755eb3ec15c82a5cfbccfb092741a317245b6f3149a137	무근콘크리트타설	W_LEAF	LEAF_004B	1021	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2532	01879a39f98313ea3511fb969a0e0fb6a7b523dd3af942abd9f7a38eebae2f90	철근콘크리트타설	W_LEAF	LEAF_004B	1022	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2533	1bed4653b442b3be41a6ad1a3a1aef1647be3df06a1c3e7938d749e036878b6d	프리스트레스콘크리트타설	W_LEAF	LEAF_004B	1023	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2536	02a39616b78e2332ade15528b769b6e10fb5213211eb9146f7317d8f9df25485	특수콘크리트공사	W_LEAF	LEAF_004B	1024	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2537	54ecd94c1717b64dda6514f7a194cd3892e5fe099ba6303f92e7dc24b24fc3e4	콘크리트양생	W_LEAF	LEAF_004B	1025	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2541	3b82595c88e155452e9a6986e8525a4d090a71f24e7e2b9d552b3f568a67e363	거친마감거푸집	W_LEAF	LEAF_004B	1026	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
2542	cb13568b0ece6ac637656da454861557046dc97449ed7c8387cae74edd934112	보통마감거푸집	W_LEAF	LEAF_004B	1027	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
2543	28cca224526ed5d1dd594db9b5dceff9acd9377e66fc014e193cfc6089a0c5ad	매끈한마감거푸집	W_LEAF	LEAF_004B	1028	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
2544	9ff6476c0d14de7656eabbe54d038ef7fbcb2e9c4f86d265a606edd8a9bc1ed9	특정마감거푸집	W_LEAF	LEAF_004B	1029	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
2545	0a68ae42e93d29ca97318f2a72748459be0b4910c8a124ac1923def9b01773c1	특수거푸집공사	W_LEAF	LEAF_004B	1030	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2546	262f6f398f380a3f4344fd13487e9378f6cffdade980ce992d294015e641e608	시스템거푸집	W_LEAF	LEAF_004B	1031	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
2548	90274e19c5d776e8eddf31f5744b202f82631e334a4585a638f2f38cdfb37283	거푸집부속공사	W_LEAF	LEAF_004B	1032	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2551	1166629756a72aa7f819fb5e515cafde3e93cb87ff879d22166c53fb905113d4	철근가공및조립	W_LEAF	LEAF_004B	1033	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2552	d97750abee55edc7c8420e78f5ce40326c49f92cedc7b4187f85f89e11d693d8	포스트텐션프리스트레싱	W_LEAF	LEAF_004B	1034	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2557	39d2de5bfeeba588bd735f9aa39160ba202d5b87028d235765dd17792c530f9a	특수콘크리트보강재	W_LEAF	LEAF_004B	1035	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2559	b464ea9be1c3d0c9ac4f3860565447aeca82c5c70cbc2a600bd48c1cfa4c0fc3	기타콘크리트보강공사	W_LEAF	LEAF_004B	1036	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2581	51c639313e1d3a445eb0a4790a2a3694d0c52fb5f61853a15275d50f6bc5f656	콘크리트조인트	W_LEAF	LEAF_004B	1037	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2582	4cdc09ac076618f894923f761892e5074177bf09c411725aa950fc0657d53791	지수판	W_LEAF	LEAF_004B	1038	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2586	80f7679b2c3b7023e0eaab51395ac8703334d4b3014ca913228545bd834d2d96	구조물그라우팅공사	W_LEAF	LEAF_004B	1039	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2587	4dc321e47a7b05995803f08a0bc7d1798e44e6b15b43c5ca2eb750cb8062ae18	콘크리트면마감	W_LEAF	LEAF_004B	1040	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2588	a1b9596696ed3a8e19db226c9a3f48c300d4576e617a2bcb4970c31ec5e2204d	부속물매입	W_LEAF	LEAF_004B	1041	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2622	4467e8d95f746700d76ec546403115eb8640e77c93d5213e55b8850ea032c47c	특수PC구조부재공장생산	W_LEAF	LEAF_004B	1042	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2623	2ed276137b7a210fba6020f37b18d3e2fa0b3c5b70bce1115c9cf21e17340bbf	기타PC부재공장생산	W_LEAF	LEAF_004B	1043	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2624	d16154140d6972d6846ee052a1e01347cc1da6133455492918a93812fb8c5e93	소형PC구조물공장생산	W_LEAF	LEAF_004B	1044	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2625	6dc7e36ae639d777b0305c1bbaa423cdbbc09239cc75c5dd1dcef51d6748e658	일반PC구조부재현장생산	W_LEAF	LEAF_004B	1045	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2626	0e13bde5e27897fe3c10699b7403faacceaccc0ae2778b045346a5bf10883314	특수PC구조부재현장생산	W_LEAF	LEAF_004B	1046	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2627	137284d5da1f3b4b86f517453640c79069e005068289ce24f34df3b5502cb8f4	기타PC부재현장생산	W_LEAF	LEAF_004B	1047	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2628	832d7081ea569daa2c6e8c6a73f55e4f637a25167c0fe1738834525867c04fce	소형PC구조물현장생산	W_LEAF	LEAF_004B	1048	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2641	2fe7d0c7cc4f196049078178152b5cf7f950bae53062a852be02d68eed9891ca	일반PC보조립	W_LEAF	LEAF_004B	1049	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2642	b1b3c02002328b56f8a2b01da3263441a6ba965ff076a9da13c53794232bda82	프리텐션PC보조립	W_LEAF	LEAF_004B	1050	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2643	0d813b0982fe51a6a8c62239ca8ace19df8f1fc1ab754909900dea3b8ac6bb1b	포스트텐션PC보조립	W_LEAF	LEAF_004B	1051	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2644	888ff3a7e0cb60ad1c349988cf178d4032b0beedfa37529e838b0fefa3e4ccf2	프리프렉스PC보조립	W_LEAF	LEAF_004B	1052	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2645	53a4bbb98930e56fdf84a48e8faebfc2b76492f497f63dfb19d56d30b11c2864	기둥조립	W_LEAF	LEAF_004B	1053	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2651	27c025db2f11a5813613bf60e767efcfd5b7c7188687f900611a3983c4887554	세그멘탈부재조립	W_LEAF	LEAF_004B	1054	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2652	5400268a3f23d86a25c553214c3af2d90aa9c3f5ad8a261ac0b1a818c1ec9f87	지하도PC부재조립 - - 대․중․소 분류대․중․소 분류	W_LEAF	LEAF_004B	1055	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2653	9b0925d20816621e9b22502e740a12b3e68867c324d5b842e28a23e8fbbab1f9	암거PC부재조립	W_LEAF	LEAF_004B	1056	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2661	81d15e079cde5a0d846524eb47afc524fe5808fa565f5ec17ca001989cc547a2	저층(	W_LEAF	LEAF_004B	1057	AMBIGUOUS	HOLD	EMPTY	NOT_APPROVED
2662	a5a24e7fea02ec1bb601bcb46557f6ce1c4c310c4eb29038ea090d559e111ae4	중층(	W_LEAF	LEAF_004B	1058	AMBIGUOUS	HOLD	EMPTY	NOT_APPROVED
2663	39984ec658118e69b1cd187ccc6b360cb19034955695b57049bd6e1aa925f5b4	고층(	W_LEAF	LEAF_004B	1059	AMBIGUOUS	HOLD	EMPTY	NOT_APPROVED
2712	5cfa31376735fbd7fbcfaa91293ddbce577d5c80a8c8d4a9b9d984086be8a41b	데크	W_LEAF	LEAF_004B	1060	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2713	31709f7cf91da4ced8d0ee749949576ae60de7f32e5d3455ac843cbd45b025f6	경량철재	W_LEAF	LEAF_004B	1061	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2714	9912d98121d23d30b0fa9ae8430e7d0a4479221378b08f6c093d982046891879	주물재	W_LEAF	LEAF_004B	1062	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2716	49cb542ca35c407cfd608c67c303e286b610cdecde22ee7526a12261d564f021	스테인레스스틸재	W_LEAF	LEAF_004B	1063	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2717	b2698f5bb01e5be4fae241be53ae9324ea98d6a35afa53b39bdae8066c1cd1bc	알루미늄재	W_LEAF	LEAF_004B	1064	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2718	f526145d3fa70763fc286b5fb905af93faa245aed279c4758e6ce2b06613706d	접합및고정재	W_LEAF	LEAF_004B	1065	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2719	b24b9a236689aedc62bc03d73324637cd5438f8cf6e34fbc2d93bc58c9fca2b3	기타금속재	W_LEAF	LEAF_004B	1066	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2721	9fa3a80d7efb47607e5dbcea0042101412654f57a9b5881f2085cadb20d6a5f5	철골공장가공 제작	W_LEAF	LEAF_004B	1067	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2725	500bc0bd19b681beaae3720a98a3767ccb2418fcdaaf7aef1a5df757268e90c1	철골현장가공 제작	W_LEAF	LEAF_004B	1068	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2731	a88fb8f2c2a4764d71b4de93711f9c161ad07925c2fafe44cbe9750981dba67f	강교조립및설치	W_LEAF	LEAF_004B	1069	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2732	9db0343163850b56ee30adc7fa7e6f5488e1a44ac64495efcce6785b2974f836	건축철골조립및설치	W_LEAF	LEAF_004B	1070	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2733	7b47b4e2944ff68244cba4de9accb8da252d2243746aa3788aae9d6d74ff0d8e	플랜트철골조립및설치	W_LEAF	LEAF_004B	1071	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2734	ca6b18afd8433f8a9c796ed812401d7be2c9ee93c9a721a995318e16fb3d9916	경량철골조립및설치	W_LEAF	LEAF_004B	1072	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2736	728d700326ba97e026fa390dd99b19ce81e38c59b8e6395a19509a7bbc829968	구조용알루미늄조립및설치	W_LEAF	LEAF_004B	1073	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2741	36f8e1c92bcbd998af5a77cfc9f1e695af730e205d0fd2513e4f294dca8c4dc7	바닥판깔기	W_LEAF	LEAF_004B	1074	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2742	456156e1099f1ac108926cf0b6757085e31a802d69e476141398a3270121b162	철골계단설치	W_LEAF	LEAF_004B	1075	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2743	08deb8f7d068bb9d3142218c447c75aa873e48f853d40ca0feba9795ba32902e	회랑 통로설치	W_LEAF	LEAF_004B	1076	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2744	106270f50cb7f03e33842592ce2385d59c55dae71e944810fccc35b36fcb2bd3	계단 회랑 통로난간설치	W_LEAF	LEAF_004B	1077	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2748	0108b65a9e55416d44e0305eb7644d6b7571b7a67cb3a505f734e73325efcb02	토목잡철물제작 설치	W_LEAF	LEAF_004B	1078	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2761	5c4ddecb526399e2b851ae7a60a78c199ddc41de74d5fb4aac678df856fa621b	스페이스프레임	W_LEAF	LEAF_004B	1079	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
2762	240e1d26bd05fb156de89c49b73df5fe6f19c70bd46b921732f3d0935c5fba77	기하학구조프레임	W_LEAF	LEAF_004B	1080	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
2771	275354747de763985591aea1b7cc03694f36aea6211a6236d5400a6ba97f20cb	무개탱크	W_LEAF	LEAF_004B	1081	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
2772	9b463f841beefd89f791b171ec6252df2844967b1910e766613352c93977b093	유개․밀폐탱크	W_LEAF	LEAF_004B	1082	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
2781	61e033b9c18cd727fb8e33bbe170d902273139ce0036b6684f1b52a36ec266c2	철골내화피복	W_LEAF	LEAF_004B	1083	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2785	b4b1c3adb878fdf18a4aee0774a067d1d744327968593f199d4869621efd33b0	철골 강교도장	W_LEAF	LEAF_004B	1084	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3112	cb9b1c3b9838c4a6d0e24af3c164cbf83fafa05c67eceb911f704778da7c2103	금속관부설	W_LEAF	LEAF_004B	1085	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3113	f640b3d20262dd1aafb8d47fb94a381e21fee7710f18586cbfc3967744c779b1	프라스틱관부설	W_LEAF	LEAF_004B	1086	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3114	b6876c294044e367821276a4f075e9129bae43b77434bbfeb90cac77bba4e9f4	신축관	W_LEAF	LEAF_004B	1087	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3117	a2896e23ad11ac17845eec55a3318cb0c579bdf2764a8d7122d2b981f4b2f1b4	토목배관이음쇠	W_LEAF	LEAF_004B	1088	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3118	2ac4c3474a107c85d572a9be061812613e05422759388af81fc1f30e3eaec466	토목배관벨브	W_LEAF	LEAF_004B	1089	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3141	a11ca17165e2fab37c672db4f98aef24d69425990fc5562991c16eb864803459	배관보온 보호공사	W_LEAF	LEAF_004B	1090	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3142	b0b7c5991bcfecc4b086f615d14f82dcc5f247d2a7b2151e51d14490deb1e7c8	구조물배관접합	W_LEAF	LEAF_004B	1091	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3143	d9789a4302f129073a3ee4db9e48aac09a768fa511ea337714671cacbbc1cfcd	관부사	W_LEAF	LEAF_004C	1092	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3144	80a213196084e4204d18c157f65b8e83c9b4e26023601e348a699a5d514e81cb	검사관설치	W_LEAF	LEAF_004C	1093	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3145	725790d67a0a2a62a23b2692554facf9035200d5a039742a0b3cfd996f8ca01a	스핀들	W_LEAF	LEAF_004C	1094	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3146	dd9a393c7bbb0fb673e177ca483f926649c30bd00d4291df3ec9b4b063ce4583	경사판설치	W_LEAF	LEAF_004C	1095	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3149	ad1f5fcc98fdd185ff16f002276aeded6acea23cd6644f2dc75445e1f05a980d	기타토목배관부대공사	W_LEAF	LEAF_004C	1096	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3151	a1460a115560ca2c358a64ac2368c3de3b4101a46b97b8ad741fe9373f1f49e1	맨홀	W_LEAF	LEAF_004C	1097	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3152	45b37c04fd2ca1c63266cb142421d79a4586ce357146f0745d4dbda9c03ab1df	변실	W_LEAF	LEAF_004C	1098	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3153	e65475e1d179c2ef9841eb7a048bce91439a8a4056c98e5a224c11fe2b5ae149	측구	W_LEAF	LEAF_004C	1099	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3154	402debf8627e0cb5427da320e50205757640ec25ae1462f516d05ad1f50f6b5d	맹암거	W_LEAF	LEAF_004C	1100	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3155	dc7bd90d99efbc59cbb863199acde90729a141177f85639977e8ef6315211cac	표면배수시설	W_LEAF	LEAF_004C	1101	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3156	38756b54e66139a8a51536edd04b37dc292601480cd6f47f26c9b69c8f6138ec	수격방지시설	W_LEAF	LEAF_004C	1102	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3157	0fffe84b364dcc2d6af1cee83bdc678c03d053a72ce292f99087994fddb00a01	여과설비설치	W_LEAF	LEAF_004C	1103	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3158	e0ec89bd18b9f69d18881e0a2da89831a1159842f28aa255b2162921ec0c2a39	토목배관표식	W_LEAF	LEAF_004C	1104	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3161	36f50407f54a96e6eb9af063f312646affe127f18634ca1049458e91bcb1d35e	상수도배관검사	W_LEAF	LEAF_004C	1105	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3162	6feadf753b3cd0045ce91321fa6b0d3277766ae77f511ed0d275e2924d9ac8ab	상수도배관청소	W_LEAF	LEAF_004C	1106	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3163	8fd4d570477fb0bdf5802cdeb109d941235e3232cacdb4d715b0053d4c9dc508	상수도배관내장애물제거	W_LEAF	LEAF_004C	1107	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3164	6577885572a50f97fcaf107c735ad26c2e3384530b0f190ff254f66e54af9ce5	상수도배관보수	W_LEAF	LEAF_004C	1108	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3171	6e2364cb64ad350f918a250902855ce4147fc7831800f044cc2043fc3595c55c	하수도배관검사	W_LEAF	LEAF_004C	1109	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3172	20ae6c3e01464dc91a126f52c1201c1080c505b8f706f4d163b9a32b5b78977f	하수도배관청소	W_LEAF	LEAF_004C	1110	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3173	208a494578492169a7e528a1cfda0f108e327351ecb457e46940a71e21fbceb2	하수도배관내장애물제거	W_LEAF	LEAF_004C	1111	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3174	17b668b77f2f92bd5b4179dfc5441f134164fa6a5690830c0e1efdaf79ba7243	배관내부준설	W_LEAF	LEAF_004C	1112	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3175	94ed32e6578bd4eac1963e6bdb407b627b29c108fee07513ee27e70b413f93ea	하수도배관보수	W_LEAF	LEAF_004C	1113	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3212	c29139a4a886a1cf9fb67b5fb2d84686c089458dc422313a4c0854eb6b14bdb2	보조기층	W_LEAF	LEAF_004C	1114	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3213	1885352b0ce9a75e0a7f0237e86a3b8faea95709de01642a3eb5449d6e117252	기층아스콘	W_LEAF	LEAF_004C	1115	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3214	90ffef381d44d4139bab63c4c10d326d22b9e9fe5cdf8de5e2c479028acc890f	중간층	W_LEAF	LEAF_004C	1116	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3215	a252b950445b99985e23dc304d7a552f5759de1bb6eecf27a5b94643e28f67b6	표층아스콘	W_LEAF	LEAF_004C	1117	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3216	4cb2ae86d2859a0d221bfd7df3c3690b051a7c678963f0f8c20ddcb41ce97183	교량상판포장	W_LEAF	LEAF_004C	1118	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3217	d94b308c01f54672af85c7958c0e1d2f0bd164bc140a5ddd30740dc8e81aa706	미끄럼방지포장	W_LEAF	LEAF_004C	1119	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3218	8b6d0b79c9140ba10fb4429563d39fab1b28cc857e24510f193b7da67817c28f	특수포장	W_LEAF	LEAF_004C	1120	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3221	0b6fd762d4da1f1675481bb05b95df913b17e7e50935eed4900f570738391fd9	포장콘크리트포설	W_LEAF	LEAF_004C	1121	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3223	90b77c65d0065024558b62ab9ec19d83240b56e89fc1a853b3bbb17d5cc6384b	포장거푸집	W_LEAF	LEAF_004C	1122	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3228	ff8e52e5640550c524555dac817eb1cd0fed5682e3641adb43946153ffd5a444	콘크리트포장줄눈	W_LEAF	LEAF_004C	1123	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3231	8cbbe33ec6f1d1c0a6ab3d736bf99b242559d90f2bd7a46f86812421c5a257b9	머캐덤포장	W_LEAF	LEAF_004C	1124	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3232	3f5696a9f3cf7dc2c02ee6070dc8112b9cd2972efaca23878939c60f860f8a00	경하중아스콘포장	W_LEAF	LEAF_004C	1125	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3233	db4fdc61a957478824a3ca78eb2da42a21755082c47ab91da5f069cef172bbd5	투수콘크리트포장	W_LEAF	LEAF_004C	1126	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3234	820c688fb95b871c0ea88272fdea677ced3f6ca7253fc552200baea46968e56a	보도블록포장	W_LEAF	LEAF_004C	1127	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3235	d51b69c570ddce4fbbd932b679ac2d535adba6884815f0ffe19cbe903f885611	우레탄수지포장	W_LEAF	LEAF_004C	1128	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3241	a3b77e28b64767a0c107a8bfa6f0c48decc9deeda4034d4e074657a3657829b5	도로배수관로	W_LEAF	LEAF_004C	1129	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
