batch_no	seed_proposal_key	source_id	source_key	name	semantic_kind_before	semantic_kind_after	semantic_review_decision	merge_candidate_keys	review_basis	gpt_leaf_family_policy	approval_state
579	17a6bc8fac306baf4a5cb41dce455bddea0cf7f93b91ae060304529717a4e3ec	CIC_W	543	벽체붙이기	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
580	d80c48dae3cd28c195d34ad556898539539b5990ec850385f7471476dab00ccd	CIC_W	544	천정판재붙이기	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
581	8fdfbd47d72cc26b441a9c62680f626cb47a38c285a57a4f7f43083cf3679905	CIC_W	545	도배공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
582	1f4b8e0ff006e9fe311af93dd203ce6e63a069b6d25bec7d20d0acf6107f7628	CIC_W	546	박판쉬트(비니어)붙이기	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
583	e2fd35770c14500789c0638dca2e272a43994af4df8912574e661a121634e8f1	CIC_W	547	장식공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
584	d32123ea8dbb7dbb4fdef4442c2f73465fdd8f1789706010eae4a453a42f072c	CIC_W	553	유성페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	GPT_REVIEW003_REJECT_MATERIAL_COMPONENT	INSUFFICIENT_EVIDENCE	NOT_APPROVED
585	5066c74bb6f21253263e3f2f365f81981332919e44063d9c8e88702e3e91e38c	CIC_W	554	바니쉬 에나멜페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	GPT_REVIEW003_REJECT_MATERIAL_COMPONENT	INSUFFICIENT_EVIDENCE	NOT_APPROVED
586	5e1e71c30ac54c1e9ef2351d82ad78de016b2bff96265a82fbe72c1b90ae7f59	CIC_W	555	락카	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	GPT_REVIEW003_REJECT_MATERIAL_COMPONENT	INSUFFICIENT_EVIDENCE	NOT_APPROVED
587	ea4ae1f64e396a012b0acfe9e8f99efe731a6a370b469badf00344df3be00258	CIC_W	556	수성페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	GPT_REVIEW003_REJECT_MATERIAL_COMPONENT	INSUFFICIENT_EVIDENCE	NOT_APPROVED
588	c870bb49bcca93830ae9ff40705916fa3284e59b7c8578fc7eea4b99de5ba19b	CIC_W	559	기타도장공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	NO_CHILDREN	NOT_APPROVED
589	47400215baa17de907819106ef8dd1ecc06d84e10d163434b0742ae3f3728cbb	CIC_W	561	붙박이실내설비	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	GPT_REVIEW003_REJECT_FACILITY_EQUIPMENT	INSUFFICIENT_EVIDENCE	NOT_APPROVED
590	2edbfa8f850d80faba8076e867388fecb52109fb0bf99e1333a9fcce8835cce6	CIC_W	562	안내표식시설	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	GPT_REVIEW003_REJECT_FACILITY_EQUIPMENT	INSUFFICIENT_EVIDENCE	NOT_APPROVED
591	adc6db8efc36940f1348e280c008416bb6943f375da39a1d0d4819a3eeaa6034	CIC_W	563	빛조절및시야조절설비	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	GPT_REVIEW003_REJECT_FACILITY_EQUIPMENT	INSUFFICIENT_EVIDENCE	NOT_APPROVED
592	4387405e889a4b96b31adc9490352b08c741065084627688e382c2fd309c263f	CIC_W	568	시설물별특수설치물	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	GPT_REVIEW003_REJECT_FACILITY_EQUIPMENT	NO_CHILDREN	NOT_APPROVED
593	4bde7daa140f52a5aaab8aa6bab092eff8ea2e0f35f90dd42eece9e9fa0efb0c	CIC_W	571	일반가구	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	GPT_REVIEW003_REJECT_CLASSIFICATION	INSUFFICIENT_EVIDENCE	NOT_APPROVED
594	8954490f448a3d26d0dfdeaaac2d8f1106204ee6e100d1f9b626e66cbd368d8d	CIC_W	573	시설별특수가구	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	GPT_REVIEW003_REJECT_CLASSIFICATION	NO_CHILDREN	NOT_APPROVED
595	96a97f8ad3c7b924f28ae4d4b6adfd621a387979574ee2e29a9f4e1b2704c6ca	CIC_W	575	집기및비품	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	GPT_REVIEW003_REJECT_CLASSIFICATION	INSUFFICIENT_EVIDENCE	NOT_APPROVED
596	5b1507d5ee9929cf73698e1b51b217755d1ee39b7487239176d2342315f6a64f	CIC_W	577	시설별특수집기및비품	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	GPT_REVIEW003_REJECT_CLASSIFICATION	NO_CHILDREN	NOT_APPROVED
597	3b281a626201e43a3b74a65edce816aacefa2a643f09d996862c68124327ba97	CIC_W	591	토양준비및흙쌓기	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
598	5180e4c0b4fdc966911ab5af666f964fb73009738aea3a5a64a95b5586c8d346	CIC_W	593	잔디공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
599	c781c752831891034e9fe3e41ffffc1ca85e5e7797c1671165fb4a4ad87f4c47	CIC_W	594	녹화및보호공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
600	5e5b30fea19ef26b7022eea2ae5fc8acdadb8683866f4b08be21c52d299e17c6	CIC_W	595	파종및살포	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
601	15918dc692831080af4406748cba132c117d11a7fefe02658ac2afbeb5bbd47b	CIC_W	599	기타조경공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	NO_CHILDREN	NOT_APPROVED
602	022d81a5a3254442cb4c1ff1b2bf25d52ff7c8a2af6605ee18693be55d090972	CIC_W	611	배관및관련부속공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
603	5ce9967c09c9c12bcbfac0c38edc012bd51cd740fdc29bcc3bc0c312d90ae869	CIC_W	612	보온공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
604	484af9e7e3b8546c45d9754f4f9525e680912b5f57e6e5a1498d92b8caaf3bc2	CIC_W	613	자동제어공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
605	d63120cfd03d46c41cbd683f896898ece2f8f4269d15513a09fdc13053fe3951	CIC_W	614	펌프․공기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
606	f2b76e09819a23f84d6287062806f52099798df9641f2780ac9ede6cc7014505	CIC_W	621	보일러부․부속공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
607	62d5cb92cb31d83dcd0522c7b75b7aa96a6285f43e9b8ac7af52743f1b6a9006	CIC_W	622	냉동기․냉각탑공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
608	70ceaa3c9c642d3029f7b0d10cde1d94eeb78ea70e09c3ac5d8eca0317d8045c	CIC_W	624	덕트공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
609	061327241d137107c2731cbedfdfbd74fc0fc151c28a645bbbebf27f19eab180	CIC_W	625	열교환기 탱크 헤더설치공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
610	bc0a4d662ca7b0941b18787498ac8e30f6e33685ce168afed16810ad25ee929e	CIC_W	626	냉온수기설치공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	a039a9327b4c4c96e64474e98cd6c7823a4eb4f31c47cee51bee465c7810fec5	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
611	1cdf5b987b702a9658612aaa6c860024441af6a2381c758a70c9de0b4ba8e68b	CIC_W	631	위생기구설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
612	eb275b05af8aa8c4c19f160cae8f13710c982b1bb12e7136145bda04d07bfabe	CIC_W	641	소방기계설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
613	129cb1a7894348864a20193f49d3e7650d0680aa45f5d8d6cbf4815db46ea4a7	CIC_W	651	저장탱크공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
614	054aedefdb980bd3e60810388d771f903db215e134c136583294232203b0b6c1	CIC_W	652	가스설비관련기기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
615	b5838ceb90ab8be83b3cfb3bdadbecf905243936c9d5455dfa49b59d60345ad7	CIC_W	661	살수관련공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
616	1121904bd730663bce322e6e3fec9ecddc472d9c14c1f587d726ffe56e98e502	CIC_W	662	냉동냉장실공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
617	6f0c1f80815d3a01e7d21a3f63f54a938ff40ac88d3bf5ef19929c0057e2c123	CIC_W	663	살균설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
618	a4a8c70f8f16b3e741c3b958e2b4fb35dcd89d8d7d6add9d0caaf1cfdb74af96	CIC_W	664	지하수개발공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
619	7163d75cfd991822c7401b1ecf6d36e91109943a370ba262e905e051b995c2ca	CIC_W	665	방식공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
620	2d9db655eeb4f5f247efaa083513b83b6bc246c8b79a71df5bfc704fae6e3380	CIC_W	666	아이스링크설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
621	3afd983ca64c283e870f0e99015cf7c34c55a47b73b8d89c56990aef616b36b5	CIC_W	667	기타특수공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
622	77a32cec68a2d3a4f2b9680235e49d12e0e4df2ae0e6ae2c89126afb82d8ee48	CIC_W	671	주방기구설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	e8d8e750f5afba1f6f3c35e0d41463c9172189a682619323f8694e0d816d8c42	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
623	2cd5380b46c25ebe366a610accb7c2a9896377f1679e394367c8976dc5513886	CIC_W	672	세탁장비설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	ea2d0584700561d86e79b8c3028c0d6f62f35082be51974a9de7d6154f257c19	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
624	ae01cc81bf73108cf6f1c6bc04164e4ae50a4abe67b955fbd4df72520ec2a4c6	CIC_W	673	의료시험및시운전공사실가스공사 - - 대․중․소 분류대․중․소 분류	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
625	48c2c301d74c239a58e18ae8671a171cf0cb3ea06a8e1d78283f680d3f47db73	CIC_W	674	수영장및분수공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
626	73792d808331f5948cd6e6870d78f2d5b2453fca6a959f57dc48723ee4d0d155	CIC_W	675	목욕탕및사우나공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
627	1de525ba6d5cc585f8f683dda7547f01d358e6d630b053ad55b74ec92326c1b1	CIC_W	676	진공청소공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
628	071eac55d2bb137b7a3f4181f6757925eb32146d6f95d995a722754aa61c0b31	CIC_W	677	주차장관련공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
629	5a62caa31c684f5b5dc0e65a90ece4c21abe02fc436fbeab1f103fa07fda7ceb	CIC_W	678	특수방진공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
630	f44de62f1c5d22d6c330da1fef2f00085622b01c94be654ca5150995bd6b133c	CIC_W	711	화력발전소공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
631	2f5177e22557cfa701e9287ef99180f006c428553731d706fe4d49ff54d97ae5	CIC_W	712	수력발전소공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
632	41a00a3cad5f37f21d0db75296c4d8ebf744829b8af23d82aac8210eac7f5e4a	CIC_W	713	원자력발전소공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
633	a620cdc905be80d4d7bd9d73e94e622f8999d506603caaaaecbd92fc832b78b6	CIC_W	714	풍력발전소공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
634	45d2460ae9f539582f0cf4fce3fced39fedb11d53d63e1c19ce168c1085cef95	CIC_W	715	조력발전소공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
635	9605feb0f6ca1d8497a455ef806bb2710cd56639eb3ba860c02a1172d94ea339	CIC_W	716	열병합발전소공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
636	f188b660a283bc4a4fd2ee8154843a93340586291bbda9c051b78ee80c235e73	CIC_W	717	태양열발전설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
637	05ee1296271f7ae14ab293becdc9f1f556a81558b79c99fd7d2cb4444f0b034c	CIC_W	718	발전설비관련공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
638	9144d55e67b96a2184442ee9beedd138486e9ee6ad6ebc9f6efec28f89c9b4da	CIC_W	719	기타형식분류별발전설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
639	656f2a1047affa8d80c5401522f84411ed0b0204801acedf8adb54b69406a139	CIC_W	721	제철소공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
640	4b23e02e5c2a6714c948ccd8b5b4281a5ef5a6786b6a28850507847f8ea0cb37	CIC_W	731	쓰레기소각설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	cec40465db152219d2a21895981260ad1ee82b9ccc743cbab1d59d4a8e72e132	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
641	f383739294df4aa13a6ee5e73db3e8400ce3e03090b791cc5797976b0fda8b3d	CIC_W	732	쓰레기관로이송및중계처리설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
642	825fafb2cb0c673e04be97f4b5951a6ee10a97422da44fabc817689fa15d0b35	CIC_W	733	폐기물처리설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	94781565ffc96c59368401b0a8f1eac4b629cd2793f473ce3d5bfed839b48e79	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
643	5b2b1b50650cc366df922ba1bb6f8a8b3c7d34b465948b859afc640e34ddaee7	CIC_W	734	탈취설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	09b4f095b19bee0dd96a6b2388be770823b3880afbb8ef4071f5fd8f885a0243	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
644	b6ddbe6afb37ab217d920c6f7ac39a722ed8a0367618d1b71ce16538be2aa867	CIC_W	735	탈황설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
645	436a3c76d106a94e55c0822dd4f0cd5a1e2a22e6cd1b15e29485b1cbc51230cd	CIC_W	736	탈질설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
646	8fb86bf35fdba98fa92cb5dc9a63dc98b726fe1ed56ad9552fd8c2f7015f7faf	CIC_W	737	전기집진기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
647	38b7b52286182cedbc294f78ce7d15efef646687e1a478ad7a678def459d6745	CIC_W	739	기타환경설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
648	fb37f8540052d6b2cd2bf487a6b837f7047ab6d719e0d404c411c3683b39ea70	CIC_W	741	운반기계설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	3a1fee75a8c13b15c88024aad71277a8bcc254ad333ea59940817792228663a1	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
649	4af4b49995e563429b90c749391977f41abdb2d25b1f6dad5997bb2b86c1dfc1	CIC_W	742	엘리베이터공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
650	bab12b33bfa3abf5b9d0606516fe2ff8ddf654ec7d2475d8a33f612552f0a912	CIC_W	743	에스컬레이터및이동보행로설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
651	19835a9ab91df4670a71ced46de44ccfa682783eb27b12d861f36a3478614fe5	CIC_W	744	덤웨이터설비및기타운송설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
652	15245ee86d9f093bcc72f12589dee2b21505fdf67f16e68dc479db3702add2e4	CIC_W	761	석유비축및수송공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
653	b09dc2f34a741c9f2d3fc5b351719417ad140e97e9e1658a4ef24cb3ab714300	CIC_W	763	지역열공급공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
654	0a75b1bd31da5cbb77530e7590fe74e3d1ef4e6885203a6726a66c809faf21bd	CIC_W	764	도시가스공급공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
655	665c7b2613f21b510959f5cfc55dbfca9da7c2494d523ed72b49a486ca6ee89b	CIC_W	765	연료처리공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
656	94340c156ae7d9a98e402f13c17ae5d82b8d391eb2ae7114bcf03ead86d91030	CIC_W	769	기타에너지원공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
657	eb373e4c48626a09e8c60615e188fa454646ebab3d7a2223091b86d47120f673	CIC_W	811	배관․전로공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	fc1791cf8f9288e0e7688654ab3d0d54d1968493d1ec1895e37714ad36384a49	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
658	e066088663d01d820767c3f0971b34fad3f3e906d1fc5237d06f74f293fb3ac2	CIC_W	812	배선․가선공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	a92103b18447566c3e183956eb3489d8ac77a133025815449d9c425230a77411	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
659	8c88a6f86a2403407b71f3a17e880cea315be44a771da4530f53a064d30faba5	CIC_W	813	전기․통신공사관련기타공통공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
660	cdd59d0734b914f44b5e6cb52823916adb204ac8c117ecfc2656b8261f512d03	CIC_W	821	송전설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	19a7a1e05e47a7fde52307c40e1823fed170c77936c99df5c476bb3c07be426f	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
661	229db50c74c354e18b6457206c64fb830f0d02fa46e3b2ae916af1743d349b31	CIC_W	822	배전설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	c13f0ded5641a6a99546143694798aa30b64ee43952ea0b9179e2c6c3adc3f2a | a3535fa6836e0e8e66cd0b9b64611148cf9b2c72b48a554d16d2301b942d74dd | 73d311c8d9d65139be81ac55e8cf8a4a6237baf090c49709d93b57caacae7c89	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
662	6be93d3ad3002cb4ce7ef44904d836f82093578a4d4868b73678039340687dee	CIC_W	823	발전 수변전관련전기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
663	8efe85224fa8febf6011f7df0bc00f194e59fb54a71a290307c6cb20d0f4f4dc	CIC_W	824	전차선로공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
